target,response,RT,delta,orientation1,orientation2,orientation3,orientation4,x1,x2,x3,x4,y1,y2,y3,y4,ecc1,ecc2,ecc3,ecc4
0,0,1808,0,0.6706,1.7391,1.6516,0.9577,1193,812,722,1102,671,783,391,292,0.6188,0.6188,0.6188,0.9
1,0,844,2.371,0.3235,1.4183,0.9485,1.9354,750,1144,1189,780,363,323,717,769,0.6188,0.9,0.9,0.9
0,0,1358,0,0.5563,0.5757,0.9303,1.9739,1234,926,670,990,572,815,517,260,0.9,0.9,0.6188,0.9
1,0,796,1.1574,1.305,2.4971,1.3536,2.5467,923,1231,999,679,265,512,823,559,0.9,0.6188,0.6188,0.9
0,0,489,0,1.5891,2.499,2.161,0.8245,1171,1158,746,764,340,748,736,328,0.9,0.9,0.9,0.9
2,0,618,1.7263,1.8464,2.5308,0.51,1.8716,1046,687,862,1225,802,626,269,451,0.6188,0.6188,0.6188,0.9
2,0,974,1.8031,0.6617,2.4686,1.3179,1.9823,961,667,948,1249,816,559,265,519,0.6188,0.6188,0.9,0.6188
4,0,427,0.4396,2.9446,2.8084,0.706,0.2753,676,903,1242,1031,592,264,476,826,0.9,0.9,0.6188,0.9
0,0,486,0,2.844,0.857,1.0741,0.1568,682,876,1223,1046,613,267,462,814,0.6188,0.9,0.9,0.6188
3,1,751,1.256,0.3293,2.9556,0.4047,1.0504,1220,874,693,1058,641,806,432,281,0.6188,0.9,0.9,0.9
0,0,510,0,0.2815,0.8707,1.189,2.4648,730,780,1196,1126,722,323,371,769,0.6188,0.6188,0.6188,0.9
0,0,430,0,1.6933,0.0344,1.9014,0.7215,1211,1056,705,855,447,794,646,288,0.9,0.9,0.9,0.6188
1,0,552,0.36,2.4737,2.5648,2.2942,2.4222,709,1106,1203,821,395,285,687,778,0.9,0.6188,0.9,0.6188
0,0,599,0,2.5788,2.9896,2.6059,0.7406,1126,1183,781,729,325,702,775,361,0.9,0.9,0.6188,0.9
2,0,460,2.809,0.5138,0.0602,0.0039,1.5724,1095,723,820,1206,778,681,304,409,0.9,0.9,0.9,0.6188
0,1,934,0,0.4103,0.5332,2.2045,1.1043,1157,1151,757,774,349,737,745,345,0.6188,0.6188,0.6188,0.6188
1,0,549,2.2018,2.1536,0.894,0.7364,0.8144,1006,672,906,1237,810,584,251,491,0.6188,0.9,0.6188,0.9
0,0,1164,0,2.2054,1.2601,0.7829,0.9247,1008,1233,891,673,259,608,817,473,0.6188,0.9,0.9,0.9
4,0,826,2.6359,1.7093,1.0401,0.202,0.2751,809,1197,1111,724,294,398,774,702,0.9,0.6188,0.9,0.6188
1,0,1141,2.3595,1.6154,2.4475,1.1272,0.9216,738,796,1198,1112,708,304,378,763,0.9,0.9,0.9,0.9
0,1,1236,0,1.2198,0.9506,2.3539,3.0643,740,1147,1179,776,369,312,705,759,0.9,0.6188,0.9,0.9
4,1,895,1.3105,0.9926,0.2447,0.0368,2.002,925,1237,988,682,249,507,825,575,0.9,0.9,0.9,0.6188
1,0,568,1.2567,2.7832,2.6267,2.8613,1.7846,1157,749,759,1156,744,731,343,345,0.6188,0.6188,0.6188,0.6188
4,0,366,0.2762,0.0873,0.8359,3.0209,0.0772,1223,876,686,1048,627,803,455,278,0.9,0.6188,0.6188,0.9
0,0,356,0,1.9203,2.6803,2.6825,1.717,1174,1137,736,790,359,750,712,316,0.9,0.6188,0.9,0.9
2,1,794,1.1331,1.4021,1.3115,0.7235,2.703,1066,700,858,1229,805,646,279,438,0.6188,0.9,0.6188,0.9
1,1,1326,1.3995,1.6407,2.245,0.9339,1.8615,1205,794,716,1113,706,775,383,315,0.9,0.9,0.6188,0.9
0,0,478,0,2.8128,3.1178,1.2709,0.7481,740,784,1171,1133,723,317,368,750,0.6188,0.9,0.9,0.9
0,0,615,0,1.5451,1.759,1.3235,1.6059,799,1189,1138,736,306,378,760,722,0.9,0.6188,0.6188,0.9
0,0,563,0,0.6747,1.5228,2.8235,2.2723,1156,759,743,1159,743,746,350,342,0.6188,0.6188,0.6188,0.9
0,0,545,0,0.7382,1.1309,0.8903,3.0965,957,1236,986,686,255,516,816,547,0.6188,0.6188,0.6188,0.9
2,0,536,1.8717,2.492,1.7635,0.002,1.675,683,897,1234,1034,619,260,485,807,0.9,0.9,0.9,0.9
0,0,447,0,2.8953,0.6308,0.9534,2.1341,685,903,1238,1031,590,268,488,828,0.6188,0.6188,0.6188,0.9
4,0,594,2.6727,0.344,1.6936,0.7964,2.6247,796,733,1134,1193,778,369,309,698,0.9,0.9,0.6188,0.9
2,0,678,2.8858,1.813,1.4689,2.2967,0.3296,994,690,923,1246,830,581,248,503,0.9,0.9,0.9,0.9
0,0,488,0,1.6452,0.7455,1.8599,2.5542,775,1184,1144,742,330,364,744,733,0.6188,0.6188,0.6188,0.9
0,0,312,0,2.6669,0.3189,2.5919,0.9034,997,1249,921,690,250,576,824,485,0.9,0.6188,0.6188,0.6188
0,0,280,0,2.3681,3.1332,2.4203,2.7685,725,1132,1198,792,370,300,717,767,0.9,0.9,0.6188,0.6188
0,0,362,0,0.8016,2.4573,0.9678,0.852,740,779,1174,1139,710,319,362,763,0.9,0.9,0.6188,0.6188
2,1,864,0.7729,0.6826,2.258,1.2898,2.884,1174,1139,733,790,354,772,707,308,0.6188,0.9,0.9,0.6188
2,0,1250,1.9791,2.2985,2.6534,1.2825,2.1942,855,1209,1075,693,286,423,788,664,0.6188,0.6188,0.6188,0.6188
1,0,572,2.0775,0.8993,0.411,2.3871,2.0143,988,1237,931,687,267,580,816,509,0.6188,0.9,0.6188,0.6188
0,0,978,0,1.0506,0.3583,2.0985,1.7061,716,840,1220,1091,674,281,425,801,0.6188,0.9,0.6188,0.6188
0,0,302,0,1.7995,3.127,0.5271,1.5873,817,1194,1108,720,309,395,772,684,0.6188,0.6188,0.6188,0.9
0,0,303,0,0.4486,1.1588,0.0529,1.6201,1160,1181,780,760,337,740,747,360,0.6188,0.9,0.9,0.9
4,0,616,3.009,1.7772,1.8801,1.778,1.5009,725,1103,1194,809,397,295,694,774,0.6188,0.9,0.6188,0.9
2,1,1012,1.7369,0.1371,2.3193,1.1111,2.3967,1227,902,675,1028,589,818,469,268,0.6188,0.6188,0.6188,0.9
0,0,576,0,1.2289,2.0477,0.163,2.8055,1143,742,778,1174,758,717,319,354,0.6188,0.6188,0.6188,0.9
0,0,829,0,2.7625,3.1056,2.0398,1.1896,1232,984,690,918,504,824,572,266,0.6188,0.6188,0.9,0.9
2,0,568,2.5401,1.4856,2.0686,2.1479,1.3738,918,691,1005,1246,815,487,266,585,0.9,0.6188,0.6188,0.6188
4,0,782,2.0091,3.1357,1.6333,2.0881,2.5462,673,914,1232,991,587,265,504,811,0.6188,0.9,0.6188,0.9
1,1,524,1.0365,2.2259,1.8107,0.401,0.518,1248,1021,681,898,480,831,598,255,0.9,0.6188,0.9,0.9
2,0,595,2.0175,0.5401,3.0831,1.7075,2.8759,1001,676,923,1233,812,578,263,485,0.6188,0.6188,0.6188,0.6188
0,0,520,0,2.2312,2.1884,0.7437,0.4261,698,1042,1233,893,463,262,628,822,0.6188,0.6188,0.9,0.9
0,0,448,0,0.8572,1.4594,1.3585,1.1286,1100,713,821,1203,786,679,312,391,0.9,0.9,0.6188,0.9
4,0,2770,2.5145,1.6242,0.6168,2.6358,0.3062,677,1005,1236,919,500,266,572,814,0.9,0.6188,0.6188,0.6188
4,0,744,1.8056,2.4951,0.1962,0.2965,1.3635,929,680,989,1253,825,523,265,566,0.9,0.9,0.9,0.9
0,0,998,0,1.0075,2.2931,1.1495,1.6028,680,984,1248,947,529,270,557,830,0.6188,0.9,0.9,0.6188
0,1,707,0,2.3453,1.073,1.166,1.2856,1198,816,705,1095,670,781,399,287,0.9,0.9,0.6188,0.6188
3,1,915,1.0388,0.2491,0.7607,1.4308,1.4615,1150,737,783,1175,760,719,331,354,0.9,0.9,0.9,0.6188
0,0,435,0,2.0251,0.3724,1.3686,0.8804,756,754,1157,1149,728,338,356,754,0.6188,0.9,0.6188,0.6188
4,1,1014,0.8315,2.942,2.276,2.6042,1.5343,1070,1215,831,704,283,664,791,431,0.9,0.9,0.9,0.9
0,0,658,0,0.25,1.2595,2.8274,2.7479,679,920,1237,1008,591,260,484,819,0.6188,0.9,0.6188,0.9
0,0,932,0,0.1457,1.7294,1.077,0.0635,1193,1133,735,797,359,763,717,311,0.6188,0.6188,0.6188,0.6188
0,0,700,0,2.6063,3.1086,1.1907,1.5249,1142,1176,763,738,325,740,751,341,0.6188,0.9,0.6188,0.9
2,0,404,1.5033,1.204,1.1169,0.526,1.8111,1227,1066,706,850,426,810,642,268,0.6188,0.9,0.6188,0.9
4,0,520,2.1299,1.2277,0.1255,0.278,3.1146,687,974,1247,932,515,259,564,827,0.6188,0.9,0.6188,0.6188
0,0,1704,0,2.3954,0.0275,3.126,0.2358,722,834,1201,1104,666,287,409,797,0.9,0.6188,0.9,0.6188
0,0,495,0,1.6983,2.4486,2.7553,1.1555,1228,839,703,1076,656,795,434,270,0.6188,0.9,0.9,0.6188
0,0,760,0,1.8428,1.4517,2.1633,0.7708,1071,705,853,1214,804,659,274,435,0.9,0.6188,0.6188,0.6188
0,0,558,0,2.8606,1.5049,2.7458,0.261,1216,1099,718,823,410,800,673,280,0.9,0.9,0.6188,0.9
2,0,396,1.3658,0.1569,0.5193,3.0451,0.558,899,1237,1022,695,255,461,803,612,0.9,0.6188,0.6188,0.9
0,0,560,0,1.2785,0.2979,0.0925,1.615,973,1236,958,682,255,551,828,550,0.9,0.9,0.9,0.6188
0,0,446,0,1.3046,1.486,0.8888,0.852,1108,1199,826,718,286,682,783,408,0.6188,0.9,0.9,0.6188
2,0,673,1.5017,0.3336,0.7628,1.0142,1.7533,689,1030,1243,879,453,281,630,806,0.6188,0.6188,0.6188,0.6188
3,0,458,0.831,2.8506,0.9157,1.9578,2.5345,902,688,1027,1232,809,473,257,603,0.9,0.6188,0.9,0.6188
3,1,900,0.8445,0.5594,1.1271,0.8035,1.2068,704,855,1215,1054,641,268,451,795,0.6188,0.6188,0.6188,0.6188
0,0,573,0,1.2981,0.7718,2.7716,2.1827,1209,1079,704,852,427,793,657,277,0.9,0.6188,0.9,0.9
0,0,482,0,2.806,2.0843,1.0342,2.5906,683,956,1244,984,562,246,521,819,0.6188,0.6188,0.9,0.6188
0,0,595,0,2.2143,2.6823,1.544,2.7092,1211,1077,705,853,421,801,665,279,0.9,0.9,0.6188,0.6188
0,0,704,0,2.8748,1.5392,1.0466,2.6966,917,688,999,1247,818,482,268,579,0.6188,0.9,0.9,0.9
3,1,928,2.4339,1.2339,2.9161,0.7819,2.2994,705,1052,1231,849,430,284,630,810,0.6188,0.6188,0.9,0.9
3,0,975,2.7175,2.5501,2.5072,0.8867,0.6667,689,971,1249,959,539,263,534,816,0.9,0.6188,0.9,0.6188
0,0,180,0,1.614,1.482,1.4743,2.9788,1106,1200,794,730,299,709,768,394,0.9,0.6188,0.9,0.9
3,0,746,1.418,0.736,2.9313,2.0435,0.8809,770,745,1158,1177,755,354,327,730,0.6188,0.9,0.6188,0.6188
0,0,744,0,1.0973,1.9703,1.6083,2.6442,796,722,1139,1180,777,370,310,699,0.9,0.9,0.9,0.6188
3,0,1743,0.8014,1.146,1.5397,1.3803,2.9353,1059,705,870,1221,817,639,279,445,0.6188,0.9,0.9,0.6188
0,0,1510,0,2.6232,0.1489,1.8578,3.1178,675,973,1233,951,519,264,552,830,0.9,0.6188,0.6188,0.9
0,0,861,0,0.9172,2.0817,0.3197,2.4187,677,1043,1220,875,450,279,625,819,0.6188,0.9,0.9,0.9
2,1,711,1.2253,2.3835,1.3295,2.1666,2.1602,699,846,1212,1073,645,280,415,799,0.9,0.6188,0.9,0.6188
2,0,2855,3.0952,2.503,0.4175,1.5337,2.3836,1041,696,875,1223,807,620,274,473,0.6188,0.9,0.9,0.6188
0,0,657,0,1.396,1.3555,0.6447,1.4784,1224,1074,708,864,430,793,639,269,0.9,0.6188,0.6188,0.9
0,0,579,0,2.1052,1.6489,2.1485,1.544,686,1023,1249,896,484,274,606,821,0.6188,0.9,0.6188,0.6188
0,0,704,0,1.6109,2.1511,0.9684,0.918,778,1162,1137,739,333,359,761,728,0.9,0.9,0.9,0.6188
4,0,784,0.5692,2.2909,2.0957,0.7829,0.9428,925,1231,1002,670,263,504,809,584,0.6188,0.9,0.9,0.9
4,1,1054,2.1505,2.3722,0.4262,0.3688,0.2997,672,997,1233,919,509,248,583,828,0.6188,0.9,0.9,0.9
0,0,528,0,2.8261,2.7837,0.0491,1.7462,1242,898,670,1001,599,808,482,261,0.6188,0.9,0.9,0.9
2,1,1111,1.188,2.1011,0.8978,1.6471,0.6922,1080,1228,851,711,270,642,798,435,0.9,0.9,0.9,0.6188
3,1,1119,2.6639,2.4794,2.4364,3.102,2.9693,1251,984,688,925,507,820,562,258,0.6188,0.6188,0.6188,0.9
4,1,887,2.0066,0.7837,2.9389,0.4711,0.7012,1074,1205,841,709,282,659,784,414,0.6188,0.9,0.9,0.9
0,0,512,0,2.8797,1.4296,1.0251,1.0581,665,973,1239,949,518,252,560,819,0.6188,0.6188,0.9,0.9
0,1,1880,0,1.4552,0.8624,1.4892,0.094,687,919,1246,988,566,261,502,824,0.9,0.9,0.9,0.6188
0,0,745,0,1.6466,2.9054,2.3655,1.5609,1135,748,782,1169,772,714,312,373,0.9,0.6188,0.9,0.6188
0,0,1328,0,3.0086,2.0308,2.1381,2.9608,971,665,960,1233,815,535,245,538,0.6188,0.6188,0.9,0.9
0,0,1167,0,0.0889,2.5239,2.87,3.0012,1078,696,841,1222,791,657,287,438,0.9,0.9,0.9,0.9
0,0,637,0,0.5296,2.0814,2.2978,0.4459,831,1217,1104,700,286,409,793,685,0.6188,0.9,0.6188,0.6188
2,0,775,0.4384,1.8777,0.5405,0.78,0.1653,715,819,1205,1092,681,306,399,782,0.6188,0.9,0.6188,0.6188
2,0,572,1.6293,1.3125,2.4057,1.4048,2.1176,801,727,1116,1185,767,379,316,705,0.9,0.9,0.6188,0.9
4,1,650,1.5322,1.4581,1.9176,3.0149,0.8858,1078,691,854,1220,803,652,284,424,0.9,0.9,0.9,0.6188
0,0,940,0,0.7885,3.1299,2.0021,2.3701,1154,758,767,1157,753,735,341,342,0.6188,0.6188,0.6188,0.9
1,0,651,0.03,1.1205,2.6749,2.7994,1.9735,789,1177,1137,720,322,366,777,709,0.9,0.9,0.9,0.9
0,0,902,0,2.4637,0.3053,2.2443,0.146,844,709,1065,1229,807,431,282,637,0.9,0.6188,0.9,0.6188
1,0,870,1.4478,1.9203,0.1505,2.1262,3.0346,1079,710,840,1204,800,669,282,407,0.6188,0.9,0.6188,0.9
2,0,992,0.5911,2.9474,1.5443,2.2076,1.1425,722,1138,1183,792,368,303,712,773,0.6188,0.6188,0.6188,0.9
0,0,484,0,2.2264,1.3692,2.6584,0.7825,1207,827,704,1078,670,798,423,281,0.9,0.6188,0.6188,0.9
3,0,414,2.4778,2.6705,2.9628,3.0917,2.8356,895,686,1005,1247,820,485,270,584,0.9,0.9,0.6188,0.9
0,0,394,0,2.5939,0.8014,2.3048,2.0855,1230,895,694,1022,609,813,466,256,0.9,0.6188,0.6188,0.6188
3,1,910,1.2971,2.4595,2.2463,3.1408,0.0638,1198,1124,726,805,395,774,683,310,0.9,0.9,0.9,0.6188
3,0,2630,2.2561,1.9783,1.8998,2.226,2.2665,813,1192,1107,725,292,392,782,683,0.6188,0.6188,0.6188,0.6188
3,0,450,3.1146,2.2799,0.4562,2.656,2.4036,1213,858,706,1063,645,807,431,285,0.9,0.6188,0.9,0.9
3,1,843,2.6966,1.8573,3.0929,2.661,3.0684,727,1123,1189,805,373,298,709,767,0.6188,0.9,0.9,0.6188
0,0,1177,0,2.2735,1.3584,0.8214,0.595,678,899,1229,1032,594,267,486,824,0.6188,0.9,0.9,0.6188
2,0,1358,0.688,1.0133,1.7625,0.7724,0.4225,673,931,1254,973,573,258,523,815,0.6188,0.6188,0.9,0.6188
0,0,770,0,1.9442,2.558,0.0502,0.6734,989,690,942,1239,831,557,258,527,0.9,0.9,0.6188,0.9
2,1,1871,2.6192,2.1707,0.1717,1.0694,2.4906,941,680,980,1249,831,520,252,555,0.9,0.6188,0.9,0.6188
1,0,609,1.2225,2.719,0.6795,0.2039,2.13,1016,1239,908,691,258,612,806,488,0.9,0.6188,0.9,0.6188
2,0,421,1.9798,2.7682,0.2213,1.5013,2.3209,1252,984,669,928,505,813,562,256,0.9,0.9,0.9,0.9
1,0,712,0.0742,1.1306,1.3405,2.3818,2.8769,1166,1164,763,757,336,737,741,328,0.6188,0.6188,0.9,0.6188
0,0,384,0,0.4905,2.1924,0.6431,2.128,759,753,1171,1156,730,335,333,732,0.9,0.9,0.6188,0.9
3,0,877,3.1076,1.375,1.7811,2.8764,0.993,673,1015,1247,907,490,254,587,830,0.6188,0.6188,0.9,0.6188
1,1,942,2.9836,0.1869,0.629,2.7277,2.4218,1081,702,834,1224,792,653,280,430,0.9,0.9,0.6188,0.9
3,0,949,3.0805,1.2537,0.1989,2.25,2.2617,1235,983,678,941,516,826,551,252,0.9,0.9,0.9,0.6188
